user_id,product_id,timestamp,event_type
synthetic_powerlook_corporate_001,9045757427962,2024-01-30 15:20:08,purchase
synthetic_powerlook_corporate_001,8895068406010,2024-01-31 00:41:57,purchase
synthetic_powerlook_corporate_001,8895072534778,2024-02-06 06:53:14,purchase
synthetic_powerlook_corporate_001,9146084491514,2024-03-16 14:43:19,purchase
synthetic_powerlook_corporate_001,8843217567994,2024-03-25 11:27:37,purchase
synthetic_powerlook_corporate_001,8949241348346,2024-04-10 15:07:52,purchase
synthetic_powerlook_corporate_001,8895070470394,2024-05-08 18:46:44,purchase
synthetic_powerlook_corporate_001,9191925317882,2024-05-31 08:54:21,purchase
synthetic_powerlook_corporate_001,8843084038394,2024-05-31 20:55:08,purchase
synthetic_powerlook_corporate_001,9020996911354,2024-06-15 14:04:09,purchase
synthetic_powerlook_corporate_001,8843040096506,2024-06-22 09:36:14,purchase
synthetic_powerlook_corporate_001,8931016409338,2024-06-28 00:47:37,purchase
synthetic_powerlook_corporate_002,8843151671546,2024-01-03 12:24:47,purchase
synthetic_powerlook_corporate_002,9039277818106,2024-01-16 05:23:49,purchase
synthetic_powerlook_corporate_002,8895067324666,2024-02-14 02:29:29,purchase
synthetic_powerlook_corporate_002,9124154376442,2024-02-18 15:58:57,purchase
synthetic_powerlook_corporate_002,9009033773306,2024-03-29 17:25:05,purchase
synthetic_powerlook_corporate_002,8842989502714,2024-03-30 06:51:05,purchase
synthetic_powerlook_corporate_002,8842968858874,2024-04-10 16:00:58,purchase
synthetic_powerlook_corporate_002,8843113988346,2024-04-16 03:31:04,purchase
synthetic_powerlook_corporate_002,9239329538298,2024-04-25 09:41:07,purchase
synthetic_powerlook_corporate_002,9124154376442,2024-05-10 21:46:05,purchase
synthetic_powerlook_corporate_002,8895070241018,2024-06-01 03:28:37,purchase
synthetic_powerlook_corporate_002,8931016671482,2024-06-01 16:32:52,purchase
synthetic_powerlook_corporate_002,9184579617018,2024-06-03 14:18:11,purchase
synthetic_powerlook_corporate_002,8843180835066,2024-06-29 04:55:57,purchase
synthetic_powerlook_corporate_003,9061255512314,2024-01-04 23:17:57,purchase
synthetic_powerlook_corporate_003,8895071912186,2024-01-20 00:01:54,purchase
synthetic_powerlook_corporate_003,9045756805370,2024-01-22 18:00:06,purchase
synthetic_powerlook_corporate_003,8843208589562,2024-03-02 15:31:35,purchase
synthetic_powerlook_corporate_003,8842946806010,2024-03-10 13:02:34,purchase
synthetic_powerlook_corporate_003,8842969907450,2024-03-13 03:18:43,purchase
synthetic_powerlook_corporate_003,8931014803706,2024-03-31 06:51:39,purchase
synthetic_powerlook_corporate_003,8895069487354,2024-04-03 13:49:29,purchase
synthetic_powerlook_corporate_003,9049557369082,2024-04-06 04:26:58,purchase
synthetic_powerlook_corporate_003,8843096916218,2024-04-15 12:11:32,purchase
synthetic_powerlook_corporate_003,9043217055994,2024-04-16 06:27:59,purchase
synthetic_powerlook_corporate_003,9002767843578,2024-06-02 11:36:32,purchase
synthetic_powerlook_corporate_003,9061255348474,2024-06-02 21:35:29,purchase
synthetic_powerlook_corporate_004,8843199250682,2024-02-21 12:52:15,purchase
synthetic_powerlook_corporate_004,9142044786938,2024-03-24 09:26:39,purchase
synthetic_powerlook_corporate_004,9075193086202,2024-03-27 10:17:07,purchase
synthetic_powerlook_corporate_004,8931016278266,2024-04-03 05:30:09,purchase
synthetic_powerlook_corporate_004,9061255610618,2024-04-22 06:50:02,purchase
synthetic_powerlook_corporate_004,8843202363642,2024-04-22 19:54:28,purchase
synthetic_powerlook_corporate_004,8842911449338,2024-04-27 19:26:14,purchase
synthetic_powerlook_corporate_004,8975236235514,2024-05-10 10:42:11,purchase
synthetic_powerlook_corporate_004,8843168809210,2024-05-17 19:39:46,purchase
synthetic_powerlook_corporate_004,8938493870330,2024-05-21 13:01:49,purchase
synthetic_powerlook_corporate_004,9150351212794,2024-05-25 07:12:03,purchase
synthetic_powerlook_corporate_004,9108131512570,2024-06-08 02:28:10,purchase
synthetic_powerlook_corporate_004,8895072764154,2024-06-12 12:03:22,purchase
synthetic_powerlook_corporate_004,9191925317882,2024-06-23 08:11:22,purchase
synthetic_powerlook_corporate_004,9064752939258,2024-06-27 05:49:33,purchase
synthetic_powerlook_corporate_005,8931016147194,2024-01-14 09:35:18,purchase
synthetic_powerlook_corporate_005,8895074074874,2024-02-13 18:51:49,purchase
synthetic_powerlook_corporate_005,8895067980026,2024-02-28 20:55:52,purchase
synthetic_powerlook_corporate_005,8843033182458,2024-03-15 11:53:10,purchase
synthetic_powerlook_corporate_005,8931016147194,2024-03-25 03:50:40,purchase
synthetic_powerlook_corporate_005,9069056721146,2024-03-29 15:15:20,purchase
synthetic_powerlook_corporate_005,9187631071482,2024-04-27 14:53:33,purchase
synthetic_powerlook_corporate_005,9135578743034,2024-05-20 16:46:42,purchase
synthetic_powerlook_corporate_005,8843202167034,2024-05-23 15:45:18,purchase
synthetic_powerlook_corporate_005,9201253351674,2024-06-04 15:05:41,purchase
synthetic_powerlook_corporate_005,9120571949306,2024-06-07 09:01:20,purchase
synthetic_powerlook_corporate_005,8931015262458,2024-06-23 08:22:43,purchase
synthetic_powerlook_corporate_005,9069057310970,2024-06-26 00:04:16,purchase
synthetic_powerlook_corporate_005,8842902667514,2024-06-27 09:11:11,purchase
synthetic_powerlook_smartcasual_001,8988731212026,2024-01-02 11:17:38,purchase
synthetic_powerlook_smartcasual_001,8843087282426,2024-01-20 18:43:20,purchase
synthetic_powerlook_smartcasual_001,9061254889722,2024-04-28 22:07:24,purchase
synthetic_powerlook_smartcasual_001,9061255512314,2024-05-02 05:31:39,purchase
synthetic_powerlook_smartcasual_001,8942370357498,2024-05-09 02:23:36,purchase
synthetic_powerlook_smartcasual_001,8931016671482,2024-05-18 01:07:56,purchase
synthetic_powerlook_smartcasual_001,8843202363642,2024-05-20 01:02:33,purchase
synthetic_powerlook_smartcasual_001,8895072764154,2024-06-17 14:42:59,purchase
synthetic_powerlook_smartcasual_002,9175414046970,2024-01-21 17:37:10,purchase
synthetic_powerlook_smartcasual_002,8843192828154,2024-02-13 00:23:16,purchase
synthetic_powerlook_smartcasual_002,8843208589562,2024-02-24 02:36:40,purchase
synthetic_powerlook_smartcasual_002,9057615085818,2024-03-03 23:50:54,purchase
synthetic_powerlook_smartcasual_002,9146084491514,2024-03-12 20:18:27,purchase
synthetic_powerlook_smartcasual_002,8988731277562,2024-03-16 02:46:01,purchase
synthetic_powerlook_smartcasual_002,8942370423034,2024-03-22 06:20:01,purchase
synthetic_powerlook_smartcasual_002,8895073386746,2024-04-04 21:05:39,purchase
synthetic_powerlook_smartcasual_002,9146084851962,2024-04-16 20:21:04,purchase
synthetic_powerlook_smartcasual_002,8843192828154,2024-05-08 10:40:38,purchase
synthetic_powerlook_smartcasual_002,9020996780282,2024-05-21 02:37:41,purchase
synthetic_powerlook_smartcasual_002,9061255282938,2024-06-03 08:28:52,purchase
synthetic_powerlook_smartcasual_002,8843017814266,2024-06-03 10:55:45,purchase
synthetic_powerlook_smartcasual_002,8843016831226,2024-06-12 08:36:17,purchase
